component,job,region1,region2,status,datetime
Component1,job0,0.22794342041015625,0.2663421630859375,OK,2025-09-03 16:30:06
Component1,job1,0.26153564453125,0.31912994384765625,OK,2025-09-03 16:30:06
Component1,job2,0.357513427734375,0.460693359375,OK,2025-09-03 16:30:07
Component1,job3,0.26633453369140625,0.25673675537109375,OK,2025-09-03 16:30:08
Component1,job4,0.28313446044921875,0.33832550048828125,OK,2025-09-03 16:30:08
Component1,job5,0.32392120361328125,0.35271453857421875,OK,2025-09-03 16:30:09
Component1,job6,0.22554779052734375,0.26633453369140625,OK,2025-09-03 16:30:09
Component1,job7,0.20395660400390625,0.2783355712890625,OK,2025-09-03 16:30:10
Component1,job8,0.3095245361328125,0.39111328125,OK,2025-09-03 16:30:10
Component1,job9,0.364715576171875,0.45589447021484375,OK,2025-09-03 16:30:11
Component1,job10,2.5266265869140625,2.7809677124023438,FAIL,2025-09-03 16:30:11
Component1,job11,0.23514556884765625,0.2783355712890625,OK,2025-09-03 16:30:12
Component1,job12,0.26873779296875,0.30712890625,OK,2025-09-03 16:30:13
Component1,job13,0.2303466796875,0.3167266845703125,OK,2025-09-03 16:30:13
Component1,job14,0.22554779052734375,0.34552001953125,OK,2025-09-03 16:30:14
Component1,job15,0.25673675537109375,0.27593231201171875,OK,2025-09-03 16:30:15
Component1,job16,0.26633453369140625,0.39591217041015625,OK,2025-09-03 16:30:15
Component1,job17,0.2327423095703125,0.2519378662109375,OK,2025-09-03 16:30:16
Component1,job18,0.22314453125,0.30233001708984375,OK,2025-09-03 16:30:16
Component1,job19,0.32152557373046875,0.45349884033203125,OK,2025-09-03 16:30:16
Component1,job20,0.376708984375,0.47269439697265625,OK,2025-09-03 16:30:17
Component1,job21,2.5722122192382812,2.8265533447265625,FAIL,2025-09-03 16:30:18
Component1,job22,0.24474334716796875,0.33832550048828125,OK,2025-09-03 16:30:18
Component1,job23,0.2519378662109375,0.33831787109375,OK,2025-09-03 16:30:19
Component1,job24,0.21595001220703125,0.287933349609375,OK,2025-09-03 16:30:20
Component1,job25,0.23514556884765625,0.3143310546875,OK,2025-09-03 16:30:20
Component1,job26,0.2711334228515625,0.26393890380859375,OK,2025-09-03 16:30:21
Component1,job27,0.23274993896484375,0.3503265380859375,OK,2025-09-03 16:30:21
Component1,job28,0.36951446533203125,0.460693359375,OK,2025-09-03 16:30:22
Component1,job29,0.2015533447265625,0.2711334228515625,OK,2025-09-03 16:30:22
Component1,job30,0.211151123046875,0.27593231201171875,OK,2025-09-03 16:30:23
